county_fips,state_abbr,county_name,year,total_population
21173,KY,Montgomery County,2021,28218
21173,KY,Montgomery County,2022,28348
21173,KY,Montgomery County,2023,28531
21173,KY,Montgomery County,2024,28771
21175,KY,Morgan County,2020,13732
21175,KY,Morgan County,2021,13691
21175,KY,Morgan County,2022,14156
21175,KY,Morgan County,2023,14385
21175,KY,Morgan County,2024,14300
21177,KY,Muhlenberg County,2020,30897
21177,KY,Muhlenberg County,2021,30334
21177,KY,Muhlenberg County,2022,30684
21177,KY,Muhlenberg County,2023,30527
21177,KY,Muhlenberg County,2024,30512
21179,KY,Nelson County,2020,46779
21179,KY,Nelson County,2021,47135
21179,KY,Nelson County,2022,47429
21179,KY,Nelson County,2023,47981
21179,KY,Nelson County,2024,48706
21181,KY,Nicholas County,2020,7540
21181,KY,Nicholas County,2021,7733
21181,KY,Nicholas County,2022,7776
21181,KY,Nicholas County,2023,7674
21181,KY,Nicholas County,2024,7816
21183,KY,Ohio County,2020,23744
21183,KY,Ohio County,2021,23729
21183,KY,Ohio County,2022,23549
21183,KY,Ohio County,2023,23719
21183,KY,Ohio County,2024,23933
21185,KY,Oldham County,2020,67696
21185,KY,Oldham County,2021,68251
21185,KY,Oldham County,2022,69506
21185,KY,Oldham County,2023,70308
21185,KY,Oldham County,2024,70525
21187,KY,Owen County,2020,11302
21187,KY,Owen County,2021,11301
21187,KY,Owen County,2022,11292
21187,KY,Owen County,2023,11309
21187,KY,Owen County,2024,11435
21189,KY,Owsley County,2020,4032
21189,KY,Owsley County,2021,3971
21189,KY,Owsley County,2022,3941
21189,KY,Owsley County,2023,3984
21189,KY,Owsley County,2024,3928
21191,KY,Pendleton County,2020,14647
21191,KY,Pendleton County,2021,14632
21191,KY,Pendleton County,2022,14688
21191,KY,Pendleton County,2023,14804
21191,KY,Pendleton County,2024,14844
21193,KY,Perry County,2020,28369
21193,KY,Perry County,2021,27929
21193,KY,Perry County,2022,27378
21193,KY,Perry County,2023,27082
21193,KY,Perry County,2024,26739
21195,KY,Pike County,2020,58447
21195,KY,Pike County,2021,57434
21195,KY,Pike County,2022,56328
21195,KY,Pike County,2023,55998
21195,KY,Pike County,2024,55430
21197,KY,Powell County,2020,13099
21197,KY,Powell County,2021,13095
21197,KY,Powell County,2022,13067
21197,KY,Powell County,2023,13003
21197,KY,Powell County,2024,12928
21199,KY,Pulaski County,2020,65112
21199,KY,Pulaski County,2021,65538
21199,KY,Pulaski County,2022,65776
21199,KY,Pulaski County,2023,66219
21199,KY,Pulaski County,2024,66842
21201,KY,Robertson County,2020,2184
21201,KY,Robertson County,2021,2259
21201,KY,Robertson County,2022,2254
21201,KY,Robertson County,2023,2334
21201,KY,Robertson County,2024,2382
21203,KY,Rockcastle County,2020,16063
21203,KY,Rockcastle County,2021,16141
21203,KY,Rockcastle County,2022,16213
21203,KY,Rockcastle County,2023,16171
21203,KY,Rockcastle County,2024,16226
21205,KY,Rowan County,2020,24721
21205,KY,Rowan County,2021,24565
21205,KY,Rowan County,2022,24428
21205,KY,Rowan County,2023,24503
21205,KY,Rowan County,2024,24675
21207,KY,Russell County,2020,17997
21207,KY,Russell County,2021,18166
21207,KY,Russell County,2022,18177
21207,KY,Russell County,2023,18308
21207,KY,Russell County,2024,18458
21209,KY,Scott County,2020,57535
21209,KY,Scott County,2021,58431
21209,KY,Scott County,2022,59413
21209,KY,Scott County,2023,60600
21209,KY,Scott County,2024,61700
21211,KY,Shelby County,2020,48255
21211,KY,Shelby County,2021,48600
21211,KY,Shelby County,2022,48884
21211,KY,Shelby County,2023,49617
21211,KY,Shelby County,2024,50124
21213,KY,Simpson County,2020,19629
21213,KY,Simpson County,2021,19734
21213,KY,Simpson County,2022,19926
21213,KY,Simpson County,2023,20223
21213,KY,Simpson County,2024,20350
21215,KY,Spencer County,2020,19503
21215,KY,Spencer County,2021,19879
21215,KY,Spencer County,2022,20204
21215,KY,Spencer County,2023,20557
21215,KY,Spencer County,2024,20823
21217,KY,Taylor County,2020,25994
21217,KY,Taylor County,2021,26179
21217,KY,Taylor County,2022,26421
21217,KY,Taylor County,2023,26582
21217,KY,Taylor County,2024,26809
21219,KY,Todd County,2020,12283
21219,KY,Todd County,2021,12296
21219,KY,Todd County,2022,12431
21219,KY,Todd County,2023,12576
21219,KY,Todd County,2024,12757
21221,KY,Trigg County,2020,14081
21221,KY,Trigg County,2021,14225
21221,KY,Trigg County,2022,14338
21221,KY,Trigg County,2023,14370
21221,KY,Trigg County,2024,14559
21223,KY,Trimble County,2020,8463
21223,KY,Trimble County,2021,8553
21223,KY,Trimble County,2022,8525
21223,KY,Trimble County,2023,8616
21223,KY,Trimble County,2024,8591
21225,KY,Union County,2020,13650
21225,KY,Union County,2021,13251
21225,KY,Union County,2022,13107
21225,KY,Union County,2023,13116
21225,KY,Union County,2024,13178
21227,KY,Warren County,2020,135033
21227,KY,Warren County,2021,137191
21227,KY,Warren County,2022,140503
21227,KY,Warren County,2023,143929
21227,KY,Warren County,2024,147936
21229,KY,Washington County,2020,12038
21229,KY,Washington County,2021,12076
21229,KY,Washington County,2022,12062
21229,KY,Washington County,2023,12257
21229,KY,Washington County,2024,12269
21231,KY,Wayne County,2020,19543
21231,KY,Wayne County,2021,19543
21231,KY,Wayne County,2022,19663
21231,KY,Wayne County,2023,19630
21231,KY,Wayne County,2024,19629
21233,KY,Webster County,2020,13022
21233,KY,Webster County,2021,12858
21233,KY,Webster County,2022,12724
21233,KY,Webster County,2023,12753
21233,KY,Webster County,2024,12854
21235,KY,Whitley County,2020,36694
21235,KY,Whitley County,2021,36805
21235,KY,Whitley County,2022,36950
21235,KY,Whitley County,2023,36917
21235,KY,Whitley County,2024,37233
21237,KY,Wolfe County,2020,6557
21237,KY,Wolfe County,2021,6507
21237,KY,Wolfe County,2022,6415
21237,KY,Wolfe County,2023,6370
21237,KY,Wolfe County,2024,6364
21239,KY,Woodford County,2020,26907
21239,KY,Woodford County,2021,27089
21239,KY,Woodford County,2022,27150
21239,KY,Woodford County,2023,27522
21239,KY,Woodford County,2024,27728
22001,LA,Acadia Parish,2020,57481
22001,LA,Acadia Parish,2021,57228
22001,LA,Acadia Parish,2022,56812
22001,LA,Acadia Parish,2023,56649
22001,LA,Acadia Parish,2024,56604
22003,LA,Allen Parish,2020,22688
22003,LA,Allen Parish,2021,22594
22003,LA,Allen Parish,2022,22297
22003,LA,Allen Parish,2023,22304
22003,LA,Allen Parish,2024,22501
22005,LA,Ascension Parish,2020,126983
22005,LA,Ascension Parish,2021,128592
22005,LA,Ascension Parish,2022,130505
22005,LA,Ascension Parish,2023,131954
22005,LA,Ascension Parish,2024,133534
22007,LA,Assumption Parish,2020,20963
22007,LA,Assumption Parish,2021,20701
22007,LA,Assumption Parish,2022,20482
22007,LA,Assumption Parish,2023,20223
22007,LA,Assumption Parish,2024,20050
22009,LA,Avoyelles Parish,2020,39640
22009,LA,Avoyelles Parish,2021,39261
22009,LA,Avoyelles Parish,2022,38733
22009,LA,Avoyelles Parish,2023,38520
22009,LA,Avoyelles Parish,2024,38373
22011,LA,Beauregard Parish,2020,36608
22011,LA,Beauregard Parish,2021,36678
22011,LA,Beauregard Parish,2022,36587
22011,LA,Beauregard Parish,2023,36812
22011,LA,Beauregard Parish,2024,36695
22013,LA,Bienville Parish,2020,12918
22013,LA,Bienville Parish,2021,12787
22013,LA,Bienville Parish,2022,12627
22013,LA,Bienville Parish,2023,12440
22013,LA,Bienville Parish,2024,12412
22015,LA,Bossier Parish,2020,128759
22015,LA,Bossier Parish,2021,129381
22015,LA,Bossier Parish,2022,129324
22015,LA,Bossier Parish,2023,130380
22015,LA,Bossier Parish,2024,131102
22017,LA,Caddo Parish,2020,236912
22017,LA,Caddo Parish,2021,232645
22017,LA,Caddo Parish,2022,229109
22017,LA,Caddo Parish,2023,226460
22017,LA,Caddo Parish,2024,224893
22019,LA,Calcasieu Parish,2020,216493
22019,LA,Calcasieu Parish,2021,205668
22019,LA,Calcasieu Parish,2022,202664
22019,LA,Calcasieu Parish,2023,204474
22019,LA,Calcasieu Parish,2024,206861
22021,LA,Caldwell Parish,2020,9616
22021,LA,Caldwell Parish,2021,9580
22021,LA,Caldwell Parish,2022,9508
22021,LA,Caldwell Parish,2023,9402
22021,LA,Caldwell Parish,2024,9393
22023,LA,Cameron Parish,2020,5624
22023,LA,Cameron Parish,2021,5343
22023,LA,Cameron Parish,2022,4907
22023,LA,Cameron Parish,2023,4773
22023,LA,Cameron Parish,2024,4678
22025,LA,Catahoula Parish,2020,8847
22025,LA,Catahoula Parish,2021,8725
22025,LA,Catahoula Parish,2022,8625
22025,LA,Catahoula Parish,2023,8438
22025,LA,Catahoula Parish,2024,8280
22027,LA,Claiborne Parish,2020,14108
22027,LA,Claiborne Parish,2021,14051
22027,LA,Claiborne Parish,2022,13825
22027,LA,Claiborne Parish,2023,13643
22027,LA,Claiborne Parish,2024,13537
22029,LA,Concordia Parish,2020,18570
22029,LA,Concordia Parish,2021,18354
22029,LA,Concordia Parish,2022,18138
22029,LA,Concordia Parish,2023,18009
22029,LA,Concordia Parish,2024,17797
22031,LA,De Soto Parish,2020,26851
22031,LA,De Soto Parish,2021,26960
22031,LA,De Soto Parish,2022,26883
22031,LA,De Soto Parish,2023,27161
22031,LA,De Soto Parish,2024,27274
22033,LA,East Baton Rouge Parish,2020,455916
22033,LA,East Baton Rouge Parish,2021,453685
22033,LA,East Baton Rouge Parish,2022,451122
22033,LA,East Baton Rouge Parish,2023,450943
22033,LA,East Baton Rouge Parish,2024,453022
22035,LA,East Carroll Parish,2020,7394
22035,LA,East Carroll Parish,2021,7227
22035,LA,East Carroll Parish,2022,6966
22035,LA,East Carroll Parish,2023,6879
22035,LA,East Carroll Parish,2024,6892
22037,LA,East Feliciana Parish,2020,19442
22037,LA,East Feliciana Parish,2021,19361
22037,LA,East Feliciana Parish,2022,19180
22037,LA,East Feliciana Parish,2023,19258
22037,LA,East Feliciana Parish,2024,19112
22039,LA,Evangeline Parish,2020,32301
22039,LA,Evangeline Parish,2021,32223
22039,LA,Evangeline Parish,2022,32084
22039,LA,Evangeline Parish,2023,31945
22039,LA,Evangeline Parish,2024,31745
22041,LA,Franklin Parish,2020,19714
22041,LA,Franklin Parish,2021,19613
22041,LA,Franklin Parish,2022,19341
22041,LA,Franklin Parish,2023,19265
22041,LA,Franklin Parish,2024,19107
22043,LA,Grant Parish,2020,22153
22043,LA,Grant Parish,2021,22264
22043,LA,Grant Parish,2022,22022
22043,LA,Grant Parish,2023,21929
22043,LA,Grant Parish,2024,22109
22045,LA,Iberia Parish,2020,70064
22045,LA,Iberia Parish,2021,69342
22045,LA,Iberia Parish,2022,68344
22045,LA,Iberia Parish,2023,67702
22045,LA,Iberia Parish,2024,67540
22047,LA,Iberville Parish,2020,30071
22047,LA,Iberville Parish,2021,29749
22047,LA,Iberville Parish,2022,29696
22047,LA,Iberville Parish,2023,29794
22047,LA,Iberville Parish,2024,29766
22049,LA,Jackson Parish,2020,14996
22049,LA,Jackson Parish,2021,14901
22049,LA,Jackson Parish,2022,14859
22049,LA,Jackson Parish,2023,14867
22049,LA,Jackson Parish,2024,14797
22051,LA,Jefferson Parish,2020,439747
22051,LA,Jefferson Parish,2021,434206
22051,LA,Jefferson Parish,2022,427739
22051,LA,Jefferson Parish,2023,425657
22051,LA,Jefferson Parish,2024,427253
22053,LA,Jefferson Davis Parish,2020,32212
22053,LA,Jefferson Davis Parish,2021,32381
22053,LA,Jefferson Davis Parish,2022,31971
22053,LA,Jefferson Davis Parish,2023,31620
22053,LA,Jefferson Davis Parish,2024,31436
22055,LA,Lafayette Parish,2020,242178
22055,LA,Lafayette Parish,2021,244933
22055,LA,Lafayette Parish,2022,248145
22055,LA,Lafayette Parish,2023,250486
22055,LA,Lafayette Parish,2024,254241
22057,LA,Lafourche Parish,2020,97446
22057,LA,Lafourche Parish,2021,97607
22057,LA,Lafourche Parish,2022,95717
22057,LA,Lafourche Parish,2023,95146
22057,LA,Lafourche Parish,2024,95342
22059,LA,LaSalle Parish,2020,14829
22059,LA,LaSalle Parish,2021,14850
22059,LA,LaSalle Parish,2022,14799
22059,LA,LaSalle Parish,2023,14764
22059,LA,LaSalle Parish,2024,14702
22061,LA,Lincoln Parish,2020,48306
22061,LA,Lincoln Parish,2021,48132
22061,LA,Lincoln Parish,2022,48056
22061,LA,Lincoln Parish,2023,48133
22061,LA,Lincoln Parish,2024,48243
22063,LA,Livingston Parish,2020,142846
22063,LA,Livingston Parish,2021,146143
22063,LA,Livingston Parish,2022,148131
22063,LA,Livingston Parish,2023,150570
22063,LA,Livingston Parish,2024,152886
22065,LA,Madison Parish,2020,9918
22065,LA,Madison Parish,2021,9794
22065,LA,Madison Parish,2022,9492
22065,LA,Madison Parish,2023,9268
22065,LA,Madison Parish,2024,9093
22067,LA,Morehouse Parish,2020,25460
22067,LA,Morehouse Parish,2021,25018
22067,LA,Morehouse Parish,2022,24435
22067,LA,Morehouse Parish,2023,24055
22067,LA,Morehouse Parish,2024,23787
22069,LA,Natchitoches Parish,2020,37391
22069,LA,Natchitoches Parish,2021,36989
22069,LA,Natchitoches Parish,2022,36711
22069,LA,Natchitoches Parish,2023,36391
22069,LA,Natchitoches Parish,2024,35982
22071,LA,Orleans Parish,2020,383374
22071,LA,Orleans Parish,2021,377547
22071,LA,Orleans Parish,2022,370473
22071,LA,Orleans Parish,2023,365167
22071,LA,Orleans Parish,2024,362701
22073,LA,Ouachita Parish,2020,160114
22073,LA,Ouachita Parish,2021,158889
22073,LA,Ouachita Parish,2022,157812
22073,LA,Ouachita Parish,2023,157712
22073,LA,Ouachita Parish,2024,157874
22075,LA,Plaquemines Parish,2020,23457
22075,LA,Plaquemines Parish,2021,23312
22075,LA,Plaquemines Parish,2022,22603
22075,LA,Plaquemines Parish,2023,22356
22075,LA,Plaquemines Parish,2024,22289
22077,LA,Pointe Coupee Parish,2020,20674
22077,LA,Pointe Coupee Parish,2021,20352
22077,LA,Pointe Coupee Parish,2022,20221
22077,LA,Pointe Coupee Parish,2023,19995
22077,LA,Pointe Coupee Parish,2024,19845
22079,LA,Rapides Parish,2020,129658
22079,LA,Rapides Parish,2021,128646
22079,LA,Rapides Parish,2022,126977
22079,LA,Rapides Parish,2023,126453
22079,LA,Rapides Parish,2024,125899
22081,LA,Red River Parish,2020,7585
22081,LA,Red River Parish,2021,7510
22081,LA,Red River Parish,2022,7487
22081,LA,Red River Parish,2023,7395
22081,LA,Red River Parish,2024,7238
22083,LA,Richland Parish,2020,20030
22083,LA,Richland Parish,2021,19863
22083,LA,Richland Parish,2022,19828
22083,LA,Richland Parish,2023,19744
22083,LA,Richland Parish,2024,19643
22085,LA,Sabine Parish,2020,22108
22085,LA,Sabine Parish,2021,22109
22085,LA,Sabine Parish,2022,21984
22085,LA,Sabine Parish,2023,21936
22085,LA,Sabine Parish,2024,21746
22087,LA,St. Bernard Parish,2020,43859
22087,LA,St. Bernard Parish,2021,44333
22087,LA,St. Bernard Parish,2022,44474
22087,LA,St. Bernard Parish,2023,44645
22087,LA,St. Bernard Parish,2024,44783
22089,LA,St. Charles Parish,2020,52516
22089,LA,St. Charles Parish,2021,52480
22089,LA,St. Charles Parish,2022,51038
22089,LA,St. Charles Parish,2023,50547
22089,LA,St. Charles Parish,2024,50400
22091,LA,St. Helena Parish,2020,10900
22091,LA,St. Helena Parish,2021,10906
22091,LA,St. Helena Parish,2022,10814
22091,LA,St. Helena Parish,2023,10815
22091,LA,St. Helena Parish,2024,10857
22093,LA,St. James Parish,2020,20119
22093,LA,St. James Parish,2021,19796
22093,LA,St. James Parish,2022,19397
22093,LA,St. James Parish,2023,19218
22093,LA,St. James Parish,2024,19110
22095,LA,St. John the Baptist Parish,2020,42359
22095,LA,St. John the Baptist Parish,2021,42107
22095,LA,St. John the Baptist Parish,2022,40002
22095,LA,St. John the Baptist Parish,2023,39615
22095,LA,St. John the Baptist Parish,2024,39694
22097,LA,St. Landry Parish,2020,82310
22097,LA,St. Landry Parish,2021,82199
22097,LA,St. Landry Parish,2022,81642
22097,LA,St. Landry Parish,2023,81329
22097,LA,St. Landry Parish,2024,80869
22099,LA,St. Martin Parish,2020,51614
22099,LA,St. Martin Parish,2021,51550
22099,LA,St. Martin Parish,2022,51260
22099,LA,St. Martin Parish,2023,51122
22099,LA,St. Martin Parish,2024,51218
22101,LA,St. Mary Parish,2020,49155
22101,LA,St. Mary Parish,2021,48240
22101,LA,St. Mary Parish,2022,47816
22101,LA,St. Mary Parish,2023,47131
22101,LA,St. Mary Parish,2024,46799
22103,LA,St. Tammany Parish,2020,265007
22103,LA,St. Tammany Parish,2021,270188
22103,LA,St. Tammany Parish,2022,273494
22103,LA,St. Tammany Parish,2023,275801
22103,LA,St. Tammany Parish,2024,277615
22105,LA,Tangipahoa Parish,2020,133642
22105,LA,Tangipahoa Parish,2021,135487
22105,LA,Tangipahoa Parish,2022,136734
22105,LA,Tangipahoa Parish,2023,137999
22105,LA,Tangipahoa Parish,2024,139823
22107,LA,Tensas Parish,2020,4108
22107,LA,Tensas Parish,2021,4026
22107,LA,Tensas Parish,2022,3848
22107,LA,Tensas Parish,2023,3848
22107,LA,Tensas Parish,2024,3844
22109,LA,Terrebonne Parish,2020,109413
22109,LA,Terrebonne Parish,2021,108973
22109,LA,Terrebonne Parish,2022,104642
22109,LA,Terrebonne Parish,2023,104036
22109,LA,Terrebonne Parish,2024,103864
22111,LA,Union Parish,2020,21100
22111,LA,Union Parish,2021,21013
22111,LA,Union Parish,2022,20691
22111,LA,Union Parish,2023,20686
22111,LA,Union Parish,2024,20617
22113,LA,Vermilion Parish,2020,56954
22113,LA,Vermilion Parish,2021,56882
22113,LA,Vermilion Parish,2022,56958
22113,LA,Vermilion Parish,2023,57181
22113,LA,Vermilion Parish,2024,57641
22115,LA,Vernon Parish,2020,48624
22115,LA,Vernon Parish,2021,48032
22115,LA,Vernon Parish,2022,46861
22115,LA,Vernon Parish,2023,46247
22115,LA,Vernon Parish,2024,45819
22117,LA,Washington Parish,2020,45354
22117,LA,Washington Parish,2021,45202
22117,LA,Washington Parish,2022,45002
22117,LA,Washington Parish,2023,44951
22117,LA,Washington Parish,2024,45090
22119,LA,Webster Parish,2020,36887
22119,LA,Webster Parish,2021,35949
22119,LA,Webster Parish,2022,35635
22119,LA,Webster Parish,2023,35444
22119,LA,Webster Parish,2024,35184
22121,LA,West Baton Rouge Parish,2020,27262
22121,LA,West Baton Rouge Parish,2021,27802
